action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,12637040,[],CHEMBL2319454,Inhibition of glycation of bovine serum albumin assessed as advanced glycated end product measured after 7 days by spectrofluorimeter in presence of glucose anhydrous,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1)Nc1ccccc1F,,,CHEMBL2311433,Eur J Med Chem,2013.0,"{'bei': '10.27', 'le': '0.19', 'lle': '0.63', 'sei': '4.87'}",CHEMBL2313718,,CHEMBL2313718,4.26,0,http://www.openphacts.org/units/Nanomolar,1843614,=,1,1,=,,IC50,nM,,55500.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,55.5
,,12637041,[],CHEMBL2319454,Inhibition of glycation of bovine serum albumin assessed as advanced glycated end product measured after 7 days by spectrofluorimeter in presence of glucose anhydrous,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NC(=S)NCC(=O)N2CCC(c3noc4cc(F)ccc34)CC2)cc1,,,CHEMBL2311433,Eur J Med Chem,2013.0,"{'bei': '12.30', 'le': '0.24', 'lle': '1.77', 'sei': '6.84'}",CHEMBL2313740,,CHEMBL2313740,5.44,0,http://www.openphacts.org/units/Nanomolar,1843636,=,1,1,=,,IC50,nM,,3600.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,3.6
,,12637042,[],CHEMBL2319454,Inhibition of glycation of bovine serum albumin assessed as advanced glycated end product measured after 7 days by spectrofluorimeter in presence of glucose anhydrous,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NC(=O)NCC(=O)N2CCC(c3noc4cc(F)ccc34)CC2)cc1,,,CHEMBL2311433,Eur J Med Chem,2013.0,"{'bei': '11.04', 'le': '0.21', 'lle': '1.21', 'sei': '4.87'}",CHEMBL2313739,,CHEMBL2313739,4.71,0,http://www.openphacts.org/units/Nanomolar,1843635,=,1,1,=,,IC50,nM,,19500.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,19.5
,,12637043,[],CHEMBL2319454,Inhibition of glycation of bovine serum albumin assessed as advanced glycated end product measured after 7 days by spectrofluorimeter in presence of glucose anhydrous,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(NC(=S)NCC(=O)N2CCC(c3noc4cc(F)ccc34)CC2)c1,,,CHEMBL2311433,Eur J Med Chem,2013.0,"{'bei': '10.88', 'le': '0.21', 'lle': '1.15', 'sei': '6.05'}",CHEMBL2313738,,CHEMBL2313738,4.82,0,http://www.openphacts.org/units/Nanomolar,1843634,=,1,1,=,,IC50,nM,,15300.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,15.3
,,12637044,[],CHEMBL2319454,Inhibition of glycation of bovine serum albumin assessed as advanced glycated end product measured after 7 days by spectrofluorimeter in presence of glucose anhydrous,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(NC(=O)NCC(=O)N2CCC(c3noc4cc(F)ccc34)CC2)c1,,,CHEMBL2311433,Eur J Med Chem,2013.0,"{'bei': '10.96', 'le': '0.21', 'lle': '1.18', 'sei': '4.84'}",CHEMBL2313737,,CHEMBL2313737,4.68,0,http://www.openphacts.org/units/Nanomolar,1843633,=,1,1,=,,IC50,nM,,21100.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,21.1
,,12637045,[],CHEMBL2319454,Inhibition of glycation of bovine serum albumin assessed as advanced glycated end product measured after 7 days by spectrofluorimeter in presence of glucose anhydrous,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1NC(=S)NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1,,,CHEMBL2311433,Eur J Med Chem,2013.0,"{'bei': '12.17', 'le': '0.24', 'lle': '1.72', 'sei': '6.77'}",CHEMBL2313736,,CHEMBL2313736,5.39,0,http://www.openphacts.org/units/Nanomolar,1843632,=,1,1,=,,IC50,nM,,4100.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,4.1
,,12637046,[],CHEMBL2319454,Inhibition of glycation of bovine serum albumin assessed as advanced glycated end product measured after 7 days by spectrofluorimeter in presence of glucose anhydrous,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1NC(=O)NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1,,,CHEMBL2311433,Eur J Med Chem,2013.0,"{'bei': '11.01', 'le': '0.21', 'lle': '1.19', 'sei': '4.85'}",CHEMBL2313735,,CHEMBL2313735,4.70,0,http://www.openphacts.org/units/Nanomolar,1843631,=,1,1,=,,IC50,nM,,20200.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,20.2
,,12637047,[],CHEMBL2319454,Inhibition of glycation of bovine serum albumin assessed as advanced glycated end product measured after 7 days by spectrofluorimeter in presence of glucose anhydrous,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CNC(=S)Nc1ccccc1)N1CCC(c2noc3cc(F)ccc23)CC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2311433,Eur J Med Chem,2013.0,,CHEMBL2313734,,CHEMBL2313734,,0,http://www.openphacts.org/units/Nanomolar,1843630,=,1,1,=,,IC50,nM,,380500.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,380.5
,,12637048,[],CHEMBL2319454,Inhibition of glycation of bovine serum albumin assessed as advanced glycated end product measured after 7 days by spectrofluorimeter in presence of glucose anhydrous,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1)Nc1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2311433,Eur J Med Chem,2013.0,,CHEMBL2313733,,CHEMBL2313733,,0,http://www.openphacts.org/units/Nanomolar,1843629,=,1,1,=,,IC50,nM,,390400.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,390.4
,inactive,13180354,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(N/N=C/c1ccoc1)c1cc(O)cc(O)c1,,,CHEMBL1201862,,,,CHEMBL1964442,,CHEMBL1964442,,0,http://www.openphacts.org/units/Nanomolar,1247982,>,7,1,>,,IC50,nM,,94014.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.014
,inactive,13180355,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C1NC(=S)NC1=Cc1ccco1,,,CHEMBL1201862,,,,CHEMBL1717355,,CHEMBL1717355,,0,http://www.openphacts.org/units/Nanomolar,1387200,>,7,1,>,,IC50,nM,,94134.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.134
,inactive,13180356,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)C1CCN(C(=O)c2cc(-c3ccco3)nc3ccccc23)CC1,,,CHEMBL1201862,,,,CHEMBL1315592,,CHEMBL1315592,,0,http://www.openphacts.org/units/Nanomolar,1294817,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180357,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)Nc1ccc(S(=O)(=O)NNC(=O)c2c(O)c3ccccc3n(C)c2=O)cc1,,,CHEMBL1201862,,,,CHEMBL1398682,,CHEMBL1398682,,0,http://www.openphacts.org/units/Nanomolar,1247098,>,7,1,>,,IC50,nM,,94086.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.086
,inactive,13180358,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,C=CCNC(=S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,,,CHEMBL1201862,,,,CHEMBL95615,,CHEMBL95615,,0,http://www.openphacts.org/units/Nanomolar,1013084,>,7,1,>,,IC50,nM,,94089.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.089
,inactive,13180359,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NNC(=S)NC(=O)c1cccs1)c1ccc(O)cc1,,,CHEMBL1201862,,,,CHEMBL1425487,,CHEMBL1425487,,0,http://www.openphacts.org/units/Nanomolar,1244535,>,7,1,>,,IC50,nM,,94035.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.035
,inactive,13180360,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(N/N=C/c1cc(Br)cc(Br)c1O)c1cccc(N2CCCC2=O)c1,,,CHEMBL1201862,,,,CHEMBL3192648,,CHEMBL3192648,,0,http://www.openphacts.org/units/Nanomolar,1106828,>,7,1,>,,IC50,nM,,94087.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.087
,inactive,13180361,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)Nc1ccc(S(=O)(=O)NNC(=O)c2c(O)nc3ccccc3c2O)cc1,,,CHEMBL1201862,,,,CHEMBL1516401,,CHEMBL1516401,,0,http://www.openphacts.org/units/Nanomolar,1214201,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180362,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(CC(=O)N/N=C/c2cc([N+](=O)[O-])cc(Br)c2O)cc1,,,CHEMBL1201862,,,,CHEMBL3196810,,CHEMBL3196810,,0,http://www.openphacts.org/units/Nanomolar,1212513,>,7,1,>,,IC50,nM,,94085.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.085
,inactive,13180363,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1onc(-c2ccccc2)c1C(=O)NN=Cc1cc(Cl)cc(Cl)c1O,,,CHEMBL1201862,,,,CHEMBL2359560,,CHEMBL2359560,,0,http://www.openphacts.org/units/Nanomolar,1855199,>,7,1,>,,IC50,nM,,94022.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.022
,inactive,13180364,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Oc1ccc(/C=N/N=C/c2ccc(O)c(O)c2)cc1O,,,CHEMBL1201862,,,,CHEMBL1968928,,CHEMBL1968928,,0,http://www.openphacts.org/units/Nanomolar,1208120,>,7,1,>,,IC50,nM,,94125.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.125
,inactive,13180365,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CP(=O)(c1ccccc1)c1ccccc1)N/N=C/c1cc(Br)cc(Br)c1O,,,CHEMBL1201862,,,,CHEMBL2311878,,CHEMBL2311878,,0,http://www.openphacts.org/units/Nanomolar,1023480,>,7,1,>,,IC50,nM,,94181.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.181
,inactive,13180366,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)C1=C(NC(=O)Nc2ccc(Cl)c(Cl)c2)Nc2ccccc2N=C1CC,,,CHEMBL1201862,,,,CHEMBL1502723,,CHEMBL1502723,,0,http://www.openphacts.org/units/Nanomolar,1863365,>,7,1,>,,IC50,nM,,94100.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.1
,inactive,13180367,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NNC(=O)c1ccc2ccccc2c1O)NC1CCCCC1,,,CHEMBL1201862,,,,CHEMBL1464852,,CHEMBL1464852,,0,http://www.openphacts.org/units/Nanomolar,1246905,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13180368,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCOc1ccc(C(=O)CCC(=O)NNC(=O)c2ccccc2O)cc1,,,CHEMBL1201862,,,,CHEMBL1494426,,CHEMBL1494426,,0,http://www.openphacts.org/units/Nanomolar,1258564,>,7,1,>,,IC50,nM,,94094.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.094
,inactive,13180369,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C(=O)N/N=C/c2cc(Cl)cc([N+](=O)[O-])c2O)c2ccccc2n1,,,CHEMBL1201862,,,,CHEMBL1970872,,CHEMBL1970872,,0,http://www.openphacts.org/units/Nanomolar,1032357,>,7,1,>,,IC50,nM,,94084.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.084
,inactive,13180370,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NNC(=O)c1ccc2ccccc2c1O)c1cccs1,,,CHEMBL1201862,,,,CHEMBL1477425,,CHEMBL1477425,,0,http://www.openphacts.org/units/Nanomolar,1222688,>,7,1,>,,IC50,nM,,94125.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.125
,inactive,13180371,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CC1CCCC(C)N1/N=C/c1ccc(O)c(O)c1,,,CHEMBL1201862,,,,CHEMBL3192715,,CHEMBL3192715,,0,http://www.openphacts.org/units/Nanomolar,1221716,>,7,1,>,,IC50,nM,,94054.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.054
,inactive,13180372,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CC(=O)NC(CC(=O)NNC(=O)c1cc2ccccc2cc1O)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1494506,,CHEMBL1494506,,0,http://www.openphacts.org/units/Nanomolar,1243525,>,7,1,>,,IC50,nM,,94082.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.082
,inactive,13180373,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CN=C(S)NNC(=O)c1cccn(Cc2ccc(Cl)c(Cl)c2)c1=O,,,CHEMBL1201862,,,,CHEMBL1594616,,CHEMBL1594616,,0,http://www.openphacts.org/units/Nanomolar,1012921,>,7,1,>,,IC50,nM,,94012.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.012
,inactive,13180374,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=c1c2c(-c3ccc(Cl)cc3)csc2ncn1/N=C/c1cccc([N+](=O)[O-])c1O,,,CHEMBL1201862,,,,CHEMBL3193886,,CHEMBL3193886,,0,http://www.openphacts.org/units/Nanomolar,1118640,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180375,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCn1c(C)nc2cc(C(=O)NNC(=S)NC(=O)c3ccccc3)ccc21,,,CHEMBL1201862,,,,CHEMBL1497680,,CHEMBL1497680,,0,http://www.openphacts.org/units/Nanomolar,1131160,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180376,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,C/C(=N\OCc1nc2ccccc2c(=O)n1/N=C/c1cc(C)cc([N+](=O)[O-])c1O)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL3214310,,CHEMBL3214310,,0,http://www.openphacts.org/units/Nanomolar,1141438,>,7,1,>,,IC50,nM,,94098.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.098
,inactive,13180377,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CCN1C(=O)/C(=C\c2ccccc2)SC1=S)NNC(=O)c1ccccc1O,,,CHEMBL1201862,,,,CHEMBL1369835,,CHEMBL1369835,,0,http://www.openphacts.org/units/Nanomolar,1238536,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13180378,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NC(=S)NNC(=O)c1ccccc1O)c1cccnc1,,,CHEMBL1201862,,,,CHEMBL1379810,,CHEMBL1379810,,0,http://www.openphacts.org/units/Nanomolar,1092333,>,7,1,>,,IC50,nM,,94057.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.057
,inactive,13180379,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)C=CNNC(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1201862,,,,CHEMBL1972774,,CHEMBL1972774,,0,http://www.openphacts.org/units/Nanomolar,1202363,>,7,1,>,,IC50,nM,,94075.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.075
,inactive,13180380,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2cnnn2-c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)cc1OC,,,CHEMBL1201862,,,,CHEMBL1329747,,CHEMBL1329747,,0,http://www.openphacts.org/units/Nanomolar,1035089,>,7,1,>,,IC50,nM,,94101.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.101
